task_id,view,doc_id,title,source_type,timestamp,body_excerpt,reviewer_can_guess_role_from_surface,reviewer_role_guess,reviewer_can_guess_answer_without_relation,severe_leakage,leakage_reason,notes,review_mode
uncued_038,neutral_metadata_visible,uncued_038_d01,Service Ledger Extract,field note,2025-03-13,"A planning memo for Mira sensor recalibrations describes the expected workload at Westhaven lab. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_038,neutral_metadata_visible,uncued_038_d02,Operations Timeline Note,operations memo,2025-03-15,"A handoff note names the workstream and site for May 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labels.",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_038,neutral_metadata_visible,uncued_038_d04,Program Registry Entry,timeline note,2025-03-16,"The closeout ledger lists 97 closed tickets for Mira sensor recalibrations in May 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_038,neutral_metadata_visible,uncued_038_d03,Field Summary Memo,registry entry,2025-03-14,"A digest estimates 124 closed tickets for Mira sensor recalibrations in May 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_038,neutral_metadata_hidden,uncued_038_d01,Document 1,document,2025-03-13,"A planning memo for Mira sensor recalibrations describes the expected workload at Westhaven lab. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_038,neutral_metadata_hidden,uncued_038_d02,Document 2,document,2025-03-14,"A digest estimates 124 closed tickets for Mira sensor recalibrations in May 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_038,neutral_metadata_hidden,uncued_038_d03,Document 3,document,2025-03-16,"The closeout ledger lists 97 closed tickets for Mira sensor recalibrations in May 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_038,neutral_metadata_hidden,uncued_038_d04,Document 4,document,2025-03-15,"A handoff note names the workstream and site for May 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labels.",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_visible,uncued_043_d01,Service Ledger Extract,registry entry,2025-08-14,"A digest estimates 88 verified swaps for Orion battery swaps in April 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that re",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_visible,uncued_043_d03,Operations Timeline Note,timeline note,2025-08-16,"The closeout ledger lists 63 verified swaps for Orion battery swaps in April 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_visible,uncued_043_d02,Program Registry Entry,field note,2025-08-13,"A planning memo for Orion battery swaps describes the expected workload at East Yard depot. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_visible,uncued_043_d04,Field Summary Memo,operations memo,2025-08-15,"A handoff note names the workstream and site for April 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_hidden,uncued_043_d02,Document 1,document,2025-08-13,"A planning memo for Orion battery swaps describes the expected workload at East Yard depot. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_hidden,uncued_043_d03,Document 2,document,2025-08-14,"A digest estimates 88 verified swaps for Orion battery swaps in April 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that re",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_hidden,uncued_043_d04,Document 3,document,2025-08-15,"A handoff note names the workstream and site for April 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_043,neutral_metadata_hidden,uncued_043_d01,Document 4,document,2025-08-16,"The closeout ledger lists 63 verified swaps for Orion battery swaps in April 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_visible,uncued_050_d03,Service Ledger Extract,timeline note,2025-06-16,"A monthly index names the Mira sensor recalibrations workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation chec",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_visible,uncued_050_d02,Operations Timeline Note,registry entry,2025-06-14,"A partner recap repeats the Meridian Shield recall board launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation chec",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_visible,uncued_050_d01,Program Registry Entry,operations memo,2025-06-15,"A service planning memo for Westhaven lab lists routine Mira sensor recalibrations work in May 2025. It does not mention the Meridian Shield recall board. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_visible,uncued_050_d04,Field Summary Memo,field note,2025-06-13,"A community roundup says the Meridian Shield recall board appeared during May 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_hidden,uncued_050_d03,Document 1,document,2025-06-15,"A service planning memo for Westhaven lab lists routine Mira sensor recalibrations work in May 2025. It does not mention the Meridian Shield recall board. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_hidden,uncued_050_d01,Document 2,document,2025-06-14,"A partner recap repeats the Meridian Shield recall board launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation chec",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_hidden,uncued_050_d02,Document 3,document,2025-06-13,"A community roundup says the Meridian Shield recall board appeared during May 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_050,neutral_metadata_hidden,uncued_050_d04,Document 4,document,2025-06-16,"A monthly index names the Mira sensor recalibrations workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation chec",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_visible,uncued_054_d03,Service Ledger Extract,registry entry,2025-01-14,"A partner recap repeats the HelioSplice partner repair program launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relatio",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_visible,uncued_054_d01,Operations Timeline Note,operations memo,2025-01-15,"A service planning memo for Northline service bay lists routine Atlas valve checks work in March 2025. It does not mention the HelioSplice partner repair program. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_visible,uncued_054_d04,Program Registry Entry,field note,2025-01-13,"A community roundup says the HelioSplice partner repair program appeared during March 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding p",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_visible,uncued_054_d02,Field Summary Memo,timeline note,2025-01-16,"A monthly index names the Atlas valve checks workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depen",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_hidden,uncued_054_d04,Document 1,document,2025-01-14,"A partner recap repeats the HelioSplice partner repair program launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relatio",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_hidden,uncued_054_d03,Document 2,document,2025-01-15,"A service planning memo for Northline service bay lists routine Atlas valve checks work in March 2025. It does not mention the HelioSplice partner repair program. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_hidden,uncued_054_d02,Document 3,document,2025-01-13,"A community roundup says the HelioSplice partner repair program appeared during March 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding p",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_054,neutral_metadata_hidden,uncued_054_d01,Document 4,document,2025-01-16,"A monthly index names the Atlas valve checks workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depen",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_visible,uncued_003_d03,Service Ledger Extract,field note,2025-04-13,"The monthly ledger for South Gate workshop lists 42 accepted inspections for Vega rail inspections in June 2025. No line in the packet lists 57 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding pa",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_visible,uncued_003_d04,Operations Timeline Note,operations memo,2025-04-15,"A routing note gives the work order code for Vega rail inspections. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than la",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_visible,uncued_003_d01,Program Registry Entry,timeline note,2025-04-16,"A brief memo says the closeout was filed after the last weekend of June 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values ra",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_visible,uncued_003_d02,Field Summary Memo,registry entry,2025-04-14,"A staffing note for Vega rail inspections names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated valu",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_hidden,uncued_003_d03,Document 1,document,2025-04-14,"A staffing note for Vega rail inspections names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated valu",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_hidden,uncued_003_d02,Document 2,document,2025-04-15,"A routing note gives the work order code for Vega rail inspections. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than la",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_hidden,uncued_003_d04,Document 3,document,2025-04-16,"A brief memo says the closeout was filed after the last weekend of June 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values ra",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_003,neutral_metadata_hidden,uncued_003_d01,Document 4,document,2025-04-13,"The monthly ledger for South Gate workshop lists 42 accepted inspections for Vega rail inspections in June 2025. No line in the packet lists 57 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding pa",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_visible,uncued_008_d01,Service Ledger Extract,registry entry,2025-09-14,"A planning note for Mira sensor recalibrations describes the inspection route at Westhaven lab during May 2025. It gives staffing context and does not include a final monthly count. The note uses the same site code, workstream name, and monthly close date as t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_visible,uncued_008_d04,Operations Timeline Note,operations memo,2025-09-15,"A shift memo mentions that Mira sensor recalibrations work was concentrated in the final week of May 2025. It tracks handoff timing but not the final tally. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_visible,uncued_008_d02,Program Registry Entry,field note,2025-09-13,"The monthly ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The entry is dated after the close of the month and uses the same work order code as the question. The note uses the same site code, workstream name, and m",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_visible,uncued_008_d03,Field Summary Memo,timeline note,2025-09-16,"A routing note lists Westhaven lab as the site for the Mira sensor recalibrations workstream. The note does not provide a closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_hidden,uncued_008_d03,Document 1,document,2025-09-13,"The monthly ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The entry is dated after the close of the month and uses the same work order code as the question. The note uses the same site code, workstream name, and m",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_hidden,uncued_008_d02,Document 2,document,2025-09-15,"A shift memo mentions that Mira sensor recalibrations work was concentrated in the final week of May 2025. It tracks handoff timing but not the final tally. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_hidden,uncued_008_d01,Document 3,document,2025-09-16,"A routing note lists Westhaven lab as the site for the Mira sensor recalibrations workstream. The note does not provide a closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_008,neutral_metadata_hidden,uncued_008_d04,Document 4,document,2025-09-14,"A planning note for Mira sensor recalibrations describes the inspection route at Westhaven lab during May 2025. It gives staffing context and does not include a final monthly count. The note uses the same site code, workstream name, and monthly close date as t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_visible,uncued_015_d01,Service Ledger Extract,registry entry,2025-07-14,"A short operations digest says the Vega rail inspections count reached 57 in June 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that re",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_visible,uncued_015_d03,Operations Timeline Note,operations memo,2025-07-15,"A routing note for South Gate workshop records when the Vega rail inspections packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relatio",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_visible,uncued_015_d02,Program Registry Entry,timeline note,2025-07-16,"A scheduling memo says the Vega rail inspections closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rath",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_visible,uncued_015_d04,Field Summary Memo,field note,2025-07-13,"The month-close ledger for South Gate workshop lists 42 accepted inspections for Vega rail inspections in June 2025. The row uses the same workstream name as the claim but a different count from 57. The note uses the same site code, workstream name, and monthl",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_hidden,uncued_015_d01,Document 1,document,2025-07-13,"The month-close ledger for South Gate workshop lists 42 accepted inspections for Vega rail inspections in June 2025. The row uses the same workstream name as the claim but a different count from 57. The note uses the same site code, workstream name, and monthl",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_hidden,uncued_015_d03,Document 2,document,2025-07-16,"A scheduling memo says the Vega rail inspections closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rath",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_hidden,uncued_015_d04,Document 3,document,2025-07-14,"A short operations digest says the Vega rail inspections count reached 57 in June 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that re",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_015,neutral_metadata_hidden,uncued_015_d02,Document 4,document,2025-07-15,"A routing note for South Gate workshop records when the Vega rail inspections packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relatio",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_visible,uncued_020_d02,Service Ledger Extract,operations memo,2025-03-15,"A routing note for Westhaven lab records when the Mira sensor recalibrations packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_visible,uncued_020_d03,Operations Timeline Note,registry entry,2025-03-14,"A short operations digest says the Mira sensor recalibrations count reached 124 in May 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_visible,uncued_020_d04,Program Registry Entry,timeline note,2025-03-16,"A scheduling memo says the Mira sensor recalibrations closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_visible,uncued_020_d01,Field Summary Memo,field note,2025-03-13,"The month-close ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The row uses the same workstream name as the claim but a different count from 124. The note uses the same site code, workstream name, and monthly close",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_hidden,uncued_020_d01,Document 1,document,2025-03-14,"A short operations digest says the Mira sensor recalibrations count reached 124 in May 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_hidden,uncued_020_d03,Document 2,document,2025-03-13,"The month-close ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The row uses the same workstream name as the claim but a different count from 124. The note uses the same site code, workstream name, and monthly close",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_hidden,uncued_020_d02,Document 3,document,2025-03-16,"A scheduling memo says the Mira sensor recalibrations closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_020,neutral_metadata_hidden,uncued_020_d04,Document 4,document,2025-03-15,"A routing note for Westhaven lab records when the Mira sensor recalibrations packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_visible,uncued_027_d04,Service Ledger Extract,field note,2025-01-13,"The closing ledger for South Gate workshop gives 42 accepted inspections for Vega rail inspections in June 2025. The ledger row is the only visible row with a final count different from 57. The note uses the same site code, workstream name, and monthly close d",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_visible,uncued_027_d02,Operations Timeline Note,operations memo,2025-01-15,"A partner summary also gives 57 for Vega rail inspections in June 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pa",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_visible,uncued_027_d03,Program Registry Entry,timeline note,2025-01-16,"A site memo for South Gate workshop lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rathe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_visible,uncued_027_d01,Field Summary Memo,registry entry,2025-01-14,"A weekly digest repeats that Vega rail inspections reached 57 accepted inspections in June 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_hidden,uncued_027_d01,Document 1,document,2025-01-14,"A weekly digest repeats that Vega rail inspections reached 57 accepted inspections in June 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_hidden,uncued_027_d02,Document 2,document,2025-01-15,"A partner summary also gives 57 for Vega rail inspections in June 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pa",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_hidden,uncued_027_d04,Document 3,document,2025-01-13,"The closing ledger for South Gate workshop gives 42 accepted inspections for Vega rail inspections in June 2025. The ledger row is the only visible row with a final count different from 57. The note uses the same site code, workstream name, and monthly close d",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_027,neutral_metadata_hidden,uncued_027_d03,Document 4,document,2025-01-16,"A site memo for South Gate workshop lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rathe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_032,neutral_metadata_visible,uncued_032_d03,Service Ledger Extract,timeline note,2025-06-16,"A site memo for Westhaven lab lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_032,neutral_metadata_visible,uncued_032_d02,Operations Timeline Note,operations memo,2025-06-15,"A partner summary also gives 124 for Mira sensor recalibrations in May 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surroundi",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_032,neutral_metadata_visible,uncued_032_d04,Program Registry Entry,registry entry,2025-06-14,"A weekly digest repeats that Mira sensor recalibrations reached 124 closed tickets in May 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_032,neutral_metadata_visible,uncued_032_d01,Field Summary Memo,field note,2025-06-13,"The closing ledger for Westhaven lab gives 97 closed tickets for Mira sensor recalibrations in May 2025. The ledger row is the only visible row with a final count different from 124. The note uses the same site code, workstream name, and monthly close date as ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
