task_id,difficulty,model,strategy,prompt,claim_correct,clean_supporting_evidence,has_required_supporting_evidence,generated_lore_abstention_ok,full_escape
eham_034,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_034,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_034,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_034,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_035,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_035,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_035,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_035,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_036,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_036,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_036,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_036,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_037,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,0.0,1.0,0.0
eham_037,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_037,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_037,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_038,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_038,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_038,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_038,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_039,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_039,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,0.0,1.0,0.0
eham_039,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_039,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_040,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_040,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_040,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_040,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_041,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_041,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_041,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_041,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,0.0,1.0,0.0
eham_042,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_042,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_042,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,0.0,1.0,0.0
eham_042,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_043,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_043,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_043,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_043,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_044,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_044,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_044,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_044,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_045,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_045,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_045,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_045,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_046,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_046,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_046,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_046,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_047,L1,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_047,L1,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_047,L1,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_047,L1,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_048,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_048,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_048,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_048,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_049,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_049,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_049,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_049,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_050,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_050,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_050,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_050,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_051,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_051,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_051,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_051,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_052,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_052,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_052,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_052,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_053,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_053,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_053,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_053,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_054,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_054,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_054,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_054,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_055,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_055,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_055,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_055,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_056,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_056,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_056,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_056,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_057,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_057,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_057,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_057,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_058,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_058,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_058,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_058,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_059,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_059,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_059,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_059,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_060,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_060,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_060,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_060,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_061,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_061,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_061,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_061,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_062,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_062,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_062,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_062,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_063,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_063,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_063,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_063,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_064,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_064,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_064,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_064,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_065,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_065,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_065,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_065,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_066,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_066,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_066,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_066,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_067,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_067,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_067,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_067,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_068,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_068,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_068,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_068,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_069,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_069,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_069,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_069,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_070,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_070,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_070,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_070,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_071,L2,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_071,L2,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_071,L2,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,0.0,1.0,1.0,0.0
eham_071,L2,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_072,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_072,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_072,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_072,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_073,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_073,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_073,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_073,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_074,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_074,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_074,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_074,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_075,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_075,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_075,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_075,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_076,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_076,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_076,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_076,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_077,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_077,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_077,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_077,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_078,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_078,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_078,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_078,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_079,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_079,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_079,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_079,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_080,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_080,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,0.0,1.0,0.0
eham_080,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_080,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_081,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_081,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_081,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_081,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_082,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_082,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_082,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_082,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_083,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_083,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_083,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_083,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_084,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_084,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_084,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_084,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_085,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_085,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_085,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_085,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_086,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_086,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_086,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_086,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_087,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_087,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_087,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_087,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_088,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_088,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_088,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_088,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_089,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_089,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_089,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_089,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_090,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_090,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_090,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_090,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_091,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_091,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_091,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_091,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_092,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_092,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_092,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_092,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_093,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_093,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_093,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_093,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,0.0,1.0,0.0
eham_094,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
