task_id,family,condition,model,prompt_condition,original_parse_success,original_parse_error,direct_parse_success,direct_parse_error,repair_attempted,repair_parse_success,repair_parse_error,final_parse_success,final_parse_error,cost_usd,direct_prompt_path,direct_response_path,repair_prompt_path,repair_response_path
ert_051,evidence_selection,conflicting_evidence,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 599)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_051.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_051.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_051.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_051.repair.response.json
ert_052,evidence_selection,conflicting_evidence,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 483)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_052.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_052.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_052.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_052.repair.response.json
ert_054,evidence_selection,conflicting_evidence,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 7 column 6 (char 316)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_054.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_054.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_054.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_054.repair.response.json
ert_055,evidence_selection,conflicting_evidence,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 522)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_055.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_055.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_055.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_055.repair.response.json
ert_056,evidence_selection,false_consensus,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 422)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_056.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_056.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_056.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_056.repair.response.json
ert_057,evidence_selection,false_consensus,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,Unterminated string starting at: line 6 column 17 (char 311),0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_057.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_057.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_057.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_057.repair.response.json
ert_058,evidence_selection,false_consensus,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 465)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_058.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_058.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_058.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_058.repair.response.json
ert_058,evidence_selection,false_consensus,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 524)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_058.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_058.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_058.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_058.repair.response.json
ert_060,evidence_selection,false_consensus,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 553)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_060.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_060.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_060.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_060.repair.response.json
ert_061,evidence_selection,false_consensus,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 521)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_061.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_061.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_061.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_061.repair.response.json
ert_062,evidence_selection,false_consensus,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 567)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_062.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_062.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_062.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_062.repair.response.json
ert_063,evidence_selection,false_consensus,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 601)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_063.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_063.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_063.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_063.repair.response.json
ert_064,evidence_selection,buried_primary,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 540)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_064.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_064.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_064.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_064.repair.response.json
ert_064,evidence_selection,buried_primary,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 1 column 474 (char 473)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_064.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_064.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_064.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_064.repair.response.json
ert_066,evidence_selection,buried_primary,openai/gpt-5-mini,standard_answer,0.0,Unterminated string starting at: line 6 column 17 (char 262),0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_066.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_066.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_066.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_066.repair.response.json
ert_066,evidence_selection,buried_primary,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 1 column 431 (char 430)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_066.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_066.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_066.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_066.repair.response.json
ert_067,evidence_selection,buried_primary,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 542)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_067.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_067.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_067.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_067.repair.response.json
ert_070,evidence_selection,buried_primary,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 1 column 513 (char 512)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_070.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_070.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_070.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_070.repair.response.json
ert_070,evidence_selection,buried_primary,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 1 column 391 (char 390)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_070.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_070.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_070.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_070.repair.response.json
ert_071,evidence_selection,buried_primary,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 402)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_071.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_071.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_071.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_071.repair.response.json
ert_072,evidence_selection,generated_lore,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 731)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_072.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_072.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_072.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_072.repair.response.json
