task_id,family,condition,difficulty,model,provider,budget_setting,prompt_condition,backend,parse_success,empty_output,schema_missing,attempt_count,visible_output_tokens,answer_word_count,evidence_assessment_word_count,max_action_rationale_word_count,supporting_evidence_count,rejected_evidence_count,overlength_rate,belief_correctness,evidence_cleanliness,uncertainty_discipline,support_empty_rate,evidence_precision,clean_support_recall,rejected_pollutant_rate,dual_role_rate,required_action_recall,primary_seeking_rate,duplicate_avoidance_rate,generated_lore_avoidance_rate,contradiction_seeking_rate,evidence_value_score,primary_action_rate,contradiction_action_rate,generated_lore_trace_rate,epistemic_escape,operational_epistemic_escape,conditional_epistemic_escape,confidence,cost_usd,gold_verdict,predicted_verdict,supporting_evidence,selected_doc_ids,actions,base_task_id,view,variant,polluted_support_rate,verification_action_score,exact_target_rate,support_doc_ids,rejected_doc_ids,prompt_path,response_path
uncued_025_visible,packet_judgment,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,372,67,69,19,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.005095499999999999,refuted,insufficient,uncued_025_d01,"uncued_025_d02,uncued_025_d01,uncued_025_d03","[{""action"": ""search_primary"", ""target"": ""April 2025 Orion battery swaps closing ledger"", ""rationale"": ""Need primary ledger data to resolve the contradiction between the 63 count and the circular 88 count.""}, {""action"": ""trace_source"", ""target"": ""uncued_025_d01"", ""rationale"": ""Verify the 63 count provided in the Field Summary Memo by checking the actual East Yard depot closing ledger.""}]",uncued_025,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_025_d01,"uncued_025_d02,uncued_025_d03",artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_025_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_025_visible.response.json
uncued_025_visible,packet_judgment,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,373,50,71,29,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.82,0.0229,refuted,refuted,uncued_025_d01,"uncued_025_d01,uncued_025_d02,uncued_025_d03","[{""action"": ""trace_source"", ""target"": ""uncued_025_d02, uncued_025_d03"", ""rationale"": ""The two 88-swap statements are derivative: one repeats an earlier bulletin and the other cites the weekly digest rather than an independent count sheet.""}, {""action"": ""search_contradiction"", ""target"": ""uncued_025_d01"", ""rationale"": ""The closing ledger row gives a contradictory final count of 63 verified swaps for the same workstream and month, making it the strongest visible evidence against the 88-swap claim.""}]",uncued_025,neutral_metadata_visible,citation_masked,0.0,,,uncued_025_d01,"uncued_025_d02,uncued_025_d03,uncued_025_d04",artifacts/gpt-5.5/standard_answer/citation_masked/uncued_025_visible.prompt.json,artifacts/gpt-5.5/standard_answer/citation_masked/uncued_025_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,397,65,77,25,1,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.64,0.01677,refuted,insufficient,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""trace_source"", ""target"": ""uncued_026_d03 and uncued_026_d04"", ""rationale"": ""The two documents stating 124 cite or point back to each other/one earlier bulletin rather than an independent count sheet, so source dependence is important.""}, {""action"": ""search_contradiction"", ""target"": ""uncued_026_d02"", ""rationale"": ""A ledger extract gives a contradictory final count of 97 for the same workstream and month, directly challenging the claim.""}]",uncued_026,neutral_metadata_visible,baseline_original,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_026_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_026_visible.response.json
uncued_025_visible,packet_judgment,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,368,56,60,25,3,1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0045934999999999995,refuted,insufficient,"uncued_025_d02,uncued_025_d01,uncued_025_d03","uncued_025_d02,uncued_025_d01,uncued_025_d03","[{""action"": ""trace_source"", ""target"": ""uncued_025_d03"", ""rationale"": ""Identify the earlier bulletin referenced in the weekly digest to verify the origin of the 88 swaps claim.""}, {""action"": ""search_primary"", ""target"": ""April 2025 Orion battery swaps master ledger"", ""rationale"": ""Locate the primary closing ledger to resolve the discrepancy between the reported 88 swaps and the 63 swaps noted in the East Yard depot ledger.""}]",uncued_025,neutral_metadata_visible,citation_masked,1.0,,,"uncued_025_d02,uncued_025_d01,uncued_025_d03",uncued_025_d04,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_025_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_025_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,370,66,44,19,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,0.003287,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""trace_source"", ""target"": ""uncued_026_d03"", ""rationale"": ""Trace the source of the 124 count to identify the origin of the circular reporting between uncued_026_d03 and uncued_026_d04.""}, {""action"": ""search_primary"", ""target"": ""Westhaven lab closing ledger May 2025"", ""rationale"": ""Verify the actual closing ledger for Westhaven lab to confirm the 97 count for Mira sensor recalibrations.""}]",uncued_026,neutral_metadata_visible,baseline_original,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_026_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,315,41,61,14,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.78,0.02211,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""compare_versions"", ""target"": ""uncued_026_d02 vs uncued_026_d03/uncued_026_d04"", ""rationale"": ""Compare the direct ledger count against the repeated 124-count claims to resolve the contradiction.""}, {""action"": ""trace_source"", ""target"": ""uncued_026_d03 and uncued_026_d04"", ""rationale"": ""Check whether the 124-count documents provide independent support or cite each other circularly.""}]",uncued_026,neutral_metadata_visible,order_randomized,0.0,,,uncued_026_d02,"uncued_026_d03,uncued_026_d04,uncued_026_d01",artifacts/gpt-5.5/standard_answer/order_randomized/uncued_026_visible.prompt.json,artifacts/gpt-5.5/standard_answer/order_randomized/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,325,49,63,15,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.78,0.02125,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""compare_versions"", ""target"": ""uncued_026_d02 vs uncued_026_d03/uncued_026_d04"", ""rationale"": ""Compare the primary-looking ledger count with the repeated 124-count claims to resolve the direct contradiction.""}, {""action"": ""trace_source"", ""target"": ""uncued_026_d03/uncued_026_d04"", ""rationale"": ""Check whether the 124-count documents derive from independent evidence or cite each other.""}]",uncued_026,neutral_metadata_visible,source_type_masked,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_026_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,413,70,58,20,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.85,0.0028357499999999997,refuted,refuted,uncued_026_d02,"uncued_026_d03,uncued_026_d02,uncued_026_d04","[{""action"": ""search_primary"", ""target"": ""Westhaven lab closing ledger for Mira sensor recalibrations May 2025"", ""rationale"": ""To verify the 97 closed tickets reported in the service ledger extract and resolve the discrepancy with the other reports.""}, {""action"": ""trace_source"", ""target"": ""uncued_026_d03 and uncued_026_d04"", ""rationale"": ""To investigate the circular reporting loop where both documents cite each other regarding the 124 closed tickets.""}]",uncued_026,neutral_metadata_visible,order_randomized,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_026_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,365,56,46,19,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,0.0032127500000000003,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""trace_source"", ""target"": ""uncued_026_d03"", ""rationale"": ""Investigate the circular citation between uncued_026_d03 and uncued_026_d04 to confirm they lack a primary source for the 124 figure.""}, {""action"": ""search_primary"", ""target"": ""Novalis Robotics Westhaven lab closing ledger May 2025"", ""rationale"": ""Locate the primary closing ledger to definitively confirm the 97 ticket count provided by the ledger extract.""}]",uncued_026,neutral_metadata_visible,source_type_masked,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_026_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,337,37,69,26,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.74,0.022685,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""trace_source"", ""target"": ""uncued_026_d03, uncued_026_d04"", ""rationale"": ""The 124-count documents cite or point back to each other rather than to an independent count sheet, so their source lineage is weak.""}, {""action"": ""compare_versions"", ""target"": ""uncued_026_d02 vs uncued_026_d03/uncued_026_d04"", ""rationale"": ""The only ledger-style extract provides a conflicting final count of 97 for the same workstream and month, making it the strongest evidence against the 124 claim.""}]",uncued_026,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_026_visible.prompt.json,artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,308,39,64,14,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.78,0.02126,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""compare_versions"", ""target"": ""uncued_026_d02 vs uncued_026_d03/uncued_026_d04"", ""rationale"": ""Compare the direct ledger count against later repeated summaries that report a different number.""}, {""action"": ""trace_source"", ""target"": ""uncued_026_d03 and uncued_026_d04"", ""rationale"": ""Check whether the 124 reports are independently sourced or recycled from another bulletin/digest.""}]",uncued_026,neutral_metadata_visible,citation_masked,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gpt-5.5/standard_answer/citation_masked/uncued_026_visible.prompt.json,artifacts/gpt-5.5/standard_answer/citation_masked/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,421,63,71,26,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.85,0.002514,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""trace_source"", ""target"": ""uncued_026_d03"", ""rationale"": ""Trace the origin of the 124 ticket count to verify if it stems from a valid primary source or is solely a product of circular reporting.""}, {""action"": ""search_primary"", ""target"": ""Westhaven lab service ledger May 2025"", ""rationale"": ""Find the primary service ledger for Westhaven lab to confirm the 97 ticket count as stated in the field note.""}]",uncued_026,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_026_d02,"uncued_026_d03,uncued_026_d04,uncued_026_d01",artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_026_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_026_visible.response.json
uncued_026_visible,packet_judgment,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,435,80,67,25,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.85,0.002797,refuted,refuted,uncued_026_d02,"uncued_026_d02,uncued_026_d03,uncued_026_d04","[{""action"": ""trace_source"", ""target"": ""uncued_026_d03"", ""rationale"": ""Trace the earlier bulletin mentioned in the weekly digest to see where the 124 figure originated.""}, {""action"": ""search_primary"", ""target"": ""Novalis Robotics closed tickets ledger May 2025"", ""rationale"": ""Locate the primary closing ledger for the Westhaven lab or Novalis Robotics as a whole to confirm if the final count is 97 or 124.""}]",uncued_026,neutral_metadata_visible,citation_masked,0.0,,,uncued_026_d02,"uncued_026_d01,uncued_026_d03,uncued_026_d04",artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_026_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_026_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,304,38,61,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.82,0.02783,refuted,refuted,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02","[{""action"": ""compare_versions"", ""target"": ""uncued_031_d04 vs uncued_031_d03/uncued_031_d02"", ""rationale"": ""Compare the circular 88-count summaries with the closing ledger that gives a different final count.""}, {""action"": ""trace_source"", ""target"": ""uncued_031_d03/uncued_031_d02"", ""rationale"": ""Check whether the 88-count documents point to independent primary evidence or only to each other/another bulletin.""}]",uncued_031,neutral_metadata_visible,baseline_original,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_031_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,339,54,45,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0027155,refuted,refuted,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02","[{""action"": ""trace_source"", ""target"": ""uncued_031_d03"", ""rationale"": ""Trace the origin of the 88 swaps figure, as it forms a circular citation with uncued_031_d02.""}, {""action"": ""search_primary"", ""target"": ""Orion battery swaps April 2025 verified swaps count"", ""rationale"": ""Look for official primary closing ledgers to confirm the actual count of 63 from uncued_031_d04.""}]",uncued_031,neutral_metadata_visible,baseline_original,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_031_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,354,39,84,24,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.78,0.02552,refuted,refuted,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02","[{""action"": ""trace_source"", ""target"": ""uncued_031_d03, uncued_031_d02"", ""rationale"": ""The two documents asserting 88 cite or point back to each other/another bulletin rather than an independent count sheet, so source tracing is needed.""}, {""action"": ""search_contradiction"", ""target"": ""uncued_031_d04"", ""rationale"": ""The closing ledger extract gives a different final verified swap count, making it the key contradictory evidence against the 88 figure.""}]",uncued_031,neutral_metadata_visible,order_randomized,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gpt-5.5/standard_answer/order_randomized/uncued_031_visible.prompt.json,artifacts/gpt-5.5/standard_answer/order_randomized/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,325,48,40,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.00226325,refuted,refuted,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d04","[{""action"": ""trace_source"", ""target"": ""uncued_031_d03"", ""rationale"": ""Tracing the source of the 88 count reveals a circular citation loop between uncued_031_d03 and uncued_031_d02.""}, {""action"": ""search_primary"", ""target"": ""Orion battery swaps April 2025 closing ledger"", ""rationale"": ""Seek primary ledger records to verify the true count of 63 against the disputed 88.""}]",uncued_031,neutral_metadata_visible,order_randomized,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_031_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,310,43,62,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.86,0.02493,refuted,refuted,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02","[{""action"": ""trace_source"", ""target"": ""uncued_031_d03/uncued_031_d02"", ""rationale"": ""The two documents reporting 88 appear to be derivative and circular rather than independent primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""uncued_031_d04"", ""rationale"": ""The closing ledger provides a directly contradictory final count for the same workstream and month.""}]",uncued_031,neutral_metadata_visible,source_type_masked,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_031_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,369,62,76,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.00216725,refuted,refuted,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d04","[{""action"": ""trace_source"", ""target"": ""uncued_031_d03"", ""rationale"": ""Investigate the origin of the 88 figure given the circular citation loop between uncued_031_d03 and uncued_031_d02.""}, {""action"": ""search_primary"", ""target"": ""East Yard depot closing ledger April 2025"", ""rationale"": ""Verify the official count of 63 Orion battery swaps as recorded in the primary ledger.""}]",uncued_031,neutral_metadata_visible,source_type_masked,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_031_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,314,40,64,18,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.78,0.019854999999999998,refuted,refuted,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02","[{""action"": ""search_contradiction"", ""target"": ""uncued_031_d04"", ""rationale"": ""Checked for records that conflict with the 88-swap claim; the closing ledger reports a different final count.""}, {""action"": ""trace_source"", ""target"": ""uncued_031_d03, uncued_031_d02"", ""rationale"": ""The 88-swap documents cite each other or a non-visible earlier bulletin rather than an independent final count sheet.""}]",uncued_031,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_031_visible.prompt.json,artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,375,63,57,14,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.00298775,refuted,refuted,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d04","[{""action"": ""trace_source"", ""target"": ""uncued_031_d03"", ""rationale"": ""Investigate the circular reporting loop between uncued_031_d03 and uncued_031_d02.""}, {""action"": ""search_primary"", ""target"": ""April 2025 closing ledger for Orion battery swaps"", ""rationale"": ""Locate the primary closing ledger to independently verify the actual count of battery swaps.""}]",uncued_031,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_031_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,338,47,62,23,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.82,0.02539,refuted,refuted,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02","[{""action"": ""compare_versions"", ""target"": ""uncued_031_d04 vs uncued_031_d03/uncued_031_d02"", ""rationale"": ""Compare the secondary 88-count reports against the closing ledger row that gives a different final verified count for the same workstream and month.""}, {""action"": ""trace_source"", ""target"": ""uncued_031_d03 and uncued_031_d02"", ""rationale"": ""Assess whether the 88-count documents are independently sourced or repeat the same upstream bulletin/digest rather than a final count sheet.""}]",uncued_031,neutral_metadata_visible,citation_masked,0.0,,,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d01",artifacts/gpt-5.5/standard_answer/citation_masked/uncued_031_visible.prompt.json,artifacts/gpt-5.5/standard_answer/citation_masked/uncued_031_visible.response.json
uncued_031_visible,evidence_selection,false_consensus,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,390,73,48,19,3,1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.00280875,refuted,insufficient,"uncued_031_d03,uncued_031_d02,uncued_031_d04","uncued_031_d03,uncued_031_d02,uncued_031_d04","[{""action"": ""trace_source"", ""target"": ""uncued_031_d02"", ""rationale"": ""Need to examine the earlier bulletin cited by the weekly digest to verify the origin of the 88 count.""}, {""action"": ""search_primary"", ""target"": ""uncued_031_d04"", ""rationale"": ""Retrieve the primary closing ledger for the East Yard depot to confirm the contradictory count of 63 verified swaps.""}]",uncued_031,neutral_metadata_visible,citation_masked,1.0,,,"uncued_031_d03,uncued_031_d02,uncued_031_d04",uncued_031_d01,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_031_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_031_visible.response.json
uncued_032_visible,evidence_selection,false_consensus,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,334,43,52,31,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.78,0.02472,refuted,refuted,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02","[{""action"": ""trace_source"", ""target"": ""uncued_032_d04, uncued_032_d02"", ""rationale"": ""The two documents stating 124 cite or point back to each other rather than to an independent count sheet, so source tracing is needed to assess whether they provide independent support.""}, {""action"": ""compare_versions"", ""target"": ""uncued_032_d01 vs uncued_032_d04/uncued_032_d02"", ""rationale"": ""The closing-ledger statement conflicts with the repeated 124 figure; comparing the conflicting count claims identifies the most direct evidence for the final ticket total.""}]",uncued_032,neutral_metadata_visible,baseline_original,0.0,,,uncued_032_d01,"uncued_032_d03,uncued_032_d04,uncued_032_d02",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_032_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_032_visible.response.json
