task_id,difficulty,episode_type,model,retriever,strategy,prompt,backend,parse_success,claim_accuracy,escape_rate,contaminated_citation_rate,abstention_quality,overconfident_wrong_rate,over_abstention_rate,generated_lore_overclaim_rate,false_consensus_susceptibility,primary_recovery_rate,confidence,cost_usd,supporting_evidence,rejected_evidence,gold_claim_verdict,predicted_claim_verdict,has_required_supporting_evidence,clean_supporting_evidence,primary_in_context,primary_cited,primary_rejected,primary_ignored,best_primary_context_rank,primary_support,final_doc_ids,prompt_version
eham_076,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003048,"eham_076_primary_a,eham_076_primary_b","eham_076_pollutant_root,eham_076_repost_00,eham_076_repost_01,eham_076_repost_02,eham_076_repost_04,eham_076_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_076_primary_a,eham_076_primary_b","eham_076_primary_a,eham_076_primary_b,eham_076_pollutant_root,eham_076_repost_00,eham_076_repost_01,eham_076_repost_02,eham_076_repost_04,eham_076_repost_05",claim_first_citation_v1
eham_077,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003348,,,refuted,refuted,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_077_primary_a,eham_077_primary_b","eham_077_primary_a,eham_077_primary_b,eham_077_pollutant_root,eham_077_repost_00,eham_077_repost_01,eham_077_repost_03,eham_077_repost_04,eham_077_repost_05",claim_first_citation_v1
eham_077,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000201,"eham_077_primary_a,eham_077_primary_b","eham_077_pollutant_root,eham_077_repost_00,eham_077_repost_01,eham_077_repost_03,eham_077_repost_04,eham_077_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_077_primary_a,eham_077_primary_b","eham_077_primary_a,eham_077_primary_b,eham_077_pollutant_root,eham_077_repost_00,eham_077_repost_01,eham_077_repost_03,eham_077_repost_04,eham_077_repost_05",claim_first_citation_v1
eham_078,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003039,"eham_078_primary_a,eham_078_primary_b","eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_repost_03,eham_078_repost_04,eham_078_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_078_primary_a,eham_078_primary_b","eham_078_primary_a,eham_078_primary_b,eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_repost_03,eham_078_repost_04,eham_078_repost_05",claim_first_citation_v1
eham_078,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.00029655,"eham_078_primary_a,eham_078_primary_b","eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_repost_03,eham_078_repost_04",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_078_primary_a,eham_078_primary_b","eham_078_primary_a,eham_078_primary_b,eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_context_13,eham_078_repost_03,eham_078_repost_04",claim_first_citation_v1
eham_079,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00031455,"eham_079_primary_a,eham_079_primary_b","eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_079_primary_a,eham_079_primary_b","eham_079_primary_a,eham_079_primary_b,eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",claim_first_citation_v1
eham_079,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00029655,"eham_079_primary_a,eham_079_primary_b","eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_079_primary_a,eham_079_primary_b","eham_079_primary_a,eham_079_primary_b,eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",claim_first_citation_v1
eham_080,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000267,"eham_080_primary_a,eham_080_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_080_primary_a,eham_080_primary_b","eham_080_primary_a,eham_080_primary_b,eham_080_pollutant_root,eham_080_repost_00,eham_080_repost_01,eham_080_repost_02,eham_080_repost_03,eham_080_repost_05",claim_first_citation_v1
eham_080,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003078,"eham_080_primary_a,eham_080_primary_b","eham_080_pollutant_root,eham_080_repost_00,eham_080_repost_01,eham_080_repost_02,eham_080_repost_03,eham_080_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_080_primary_a,eham_080_primary_b","eham_080_primary_a,eham_080_primary_b,eham_080_pollutant_root,eham_080_repost_00,eham_080_repost_01,eham_080_repost_02,eham_080_repost_03,eham_080_repost_05",claim_first_citation_v1
eham_081,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.000414,"eham_081_primary_a,eham_081_primary_b","eham_081_pollutant_root,eham_081_repost_00,eham_081_repost_01,eham_081_repost_02,eham_081_repost_04,eham_081_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_081_primary_a,eham_081_primary_b","eham_081_primary_a,eham_081_primary_b,eham_081_pollutant_root,eham_081_repost_00,eham_081_repost_01,eham_081_repost_02,eham_081_repost_04,eham_081_repost_05",claim_first_citation_v1
eham_081,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002649,"eham_081_primary_a,eham_081_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_081_primary_a,eham_081_primary_b","eham_081_primary_a,eham_081_primary_b,eham_081_pollutant_root,eham_081_repost_00,eham_081_repost_01,eham_081_context_13,eham_081_repost_02,eham_081_repost_04",claim_first_citation_v1
eham_082,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002994,"eham_082_primary_a,eham_082_primary_b","eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_082_primary_a,eham_082_primary_b","eham_082_primary_a,eham_082_primary_b,eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",claim_first_citation_v1
eham_082,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003114,"eham_082_primary_a,eham_082_primary_b","eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_082_primary_a,eham_082_primary_b","eham_082_primary_a,eham_082_primary_b,eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",claim_first_citation_v1
eham_083,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002991,"eham_083_primary_a,eham_083_primary_b","eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_083_primary_a,eham_083_primary_b","eham_083_primary_a,eham_083_primary_b,eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",claim_first_citation_v1
eham_083,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002157,"eham_083_primary_a,eham_083_primary_b","eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_083_primary_a,eham_083_primary_b","eham_083_primary_a,eham_083_primary_b,eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",claim_first_citation_v1
eham_084,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00027075,"eham_084_primary_a,eham_084_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_084_primary_a,eham_084_primary_b","eham_084_primary_a,eham_084_primary_b,eham_084_pollutant_root,eham_084_repost_01,eham_084_repost_02,eham_084_repost_03,eham_084_repost_04,eham_084_repost_06",claim_first_citation_v1
eham_084,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00029835,"eham_084_primary_a,eham_084_primary_b","eham_084_pollutant_root,eham_084_repost_01,eham_084_repost_02,eham_084_repost_03,eham_084_repost_04",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_084_primary_a,eham_084_primary_b","eham_084_primary_a,eham_084_primary_b,eham_084_pollutant_root,eham_084_repost_01,eham_084_repost_02,eham_084_context_13,eham_084_repost_03,eham_084_repost_04",claim_first_citation_v1
eham_085,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000309,"eham_085_primary_a,eham_085_primary_b","eham_085_pollutant_root,eham_085_repost_00,eham_085_repost_01,eham_085_repost_02,eham_085_repost_03,eham_085_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_085_primary_a,eham_085_primary_b","eham_085_primary_a,eham_085_primary_b,eham_085_pollutant_root,eham_085_repost_00,eham_085_repost_01,eham_085_repost_02,eham_085_repost_03,eham_085_repost_05",claim_first_citation_v1
eham_085,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000318,"eham_085_primary_a,eham_085_primary_b","eham_085_pollutant_root,eham_085_repost_00,eham_085_repost_01,eham_085_repost_02,eham_085_repost_03,eham_085_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_085_primary_a,eham_085_primary_b","eham_085_primary_a,eham_085_primary_b,eham_085_pollutant_root,eham_085_repost_00,eham_085_repost_01,eham_085_repost_02,eham_085_repost_03,eham_085_repost_05",claim_first_citation_v1
eham_086,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.0002736,"eham_086_primary_a,eham_086_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_086_primary_a,eham_086_primary_b","eham_086_primary_a,eham_086_primary_b,eham_086_pollutant_root,eham_086_repost_00,eham_086_repost_01,eham_086_repost_02,eham_086_repost_04,eham_086_repost_05",claim_first_citation_v1
eham_086,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002118,"eham_086_primary_a,eham_086_primary_b","eham_086_pollutant_root,eham_086_repost_00,eham_086_repost_01,eham_086_repost_02,eham_086_repost_04,eham_086_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_086_primary_a,eham_086_primary_b","eham_086_primary_a,eham_086_primary_b,eham_086_pollutant_root,eham_086_repost_00,eham_086_repost_01,eham_086_repost_02,eham_086_repost_04,eham_086_repost_05",claim_first_citation_v1
eham_087,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003198,"eham_087_primary_a,eham_087_primary_b","eham_087_pollutant_root,eham_087_repost_00,eham_087_repost_01,eham_087_repost_03,eham_087_repost_04,eham_087_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_087_primary_a,eham_087_primary_b","eham_087_primary_a,eham_087_primary_b,eham_087_pollutant_root,eham_087_repost_00,eham_087_repost_01,eham_087_repost_03,eham_087_repost_04,eham_087_repost_05",claim_first_citation_v1
eham_087,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002964,"eham_087_primary_a,eham_087_primary_b","eham_087_pollutant_root,eham_087_repost_00,eham_087_repost_01,eham_087_repost_03,eham_087_repost_04",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_087_primary_a,eham_087_primary_b","eham_087_primary_a,eham_087_primary_b,eham_087_pollutant_root,eham_087_repost_00,eham_087_repost_01,eham_087_context_13,eham_087_repost_03,eham_087_repost_04",claim_first_citation_v1
eham_088,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002745,"eham_088_primary_a,eham_088_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_088_primary_a,eham_088_primary_b","eham_088_primary_a,eham_088_primary_b,eham_088_pollutant_root,eham_088_repost_00,eham_088_repost_02,eham_088_repost_03,eham_088_repost_04,eham_088_repost_05",claim_first_citation_v1
eham_088,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003279,,,refuted,refuted,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_088_primary_a,eham_088_primary_b","eham_088_primary_a,eham_088_primary_b,eham_088_pollutant_root,eham_088_repost_00,eham_088_repost_02,eham_088_repost_03,eham_088_repost_04,eham_088_repost_05",claim_first_citation_v1
eham_089,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00031155,"eham_089_primary_a,eham_089_primary_b","eham_089_pollutant_root,eham_089_repost_01,eham_089_repost_02,eham_089_repost_03,eham_089_repost_04,eham_089_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_089_primary_a,eham_089_primary_b","eham_089_primary_a,eham_089_primary_b,eham_089_pollutant_root,eham_089_repost_01,eham_089_repost_02,eham_089_repost_03,eham_089_repost_04,eham_089_repost_06",claim_first_citation_v1
eham_089,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00029895,"eham_089_primary_a,eham_089_primary_b","eham_089_pollutant_root,eham_089_repost_01,eham_089_repost_02,eham_089_repost_03,eham_089_repost_04,eham_089_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_089_primary_a,eham_089_primary_b","eham_089_primary_a,eham_089_primary_b,eham_089_pollutant_root,eham_089_repost_01,eham_089_repost_02,eham_089_repost_03,eham_089_repost_04,eham_089_repost_06",claim_first_citation_v1
eham_090,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.0003048,"eham_090_primary_a,eham_090_primary_b","eham_090_pollutant_root,eham_090_repost_00,eham_090_repost_01,eham_090_repost_02,eham_090_repost_03,eham_090_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_090_primary_a,eham_090_primary_b","eham_090_primary_a,eham_090_primary_b,eham_090_pollutant_root,eham_090_repost_00,eham_090_repost_01,eham_090_repost_02,eham_090_repost_03,eham_090_repost_05",claim_first_citation_v1
eham_090,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003006,"eham_090_primary_a,eham_090_primary_b","eham_090_pollutant_root,eham_090_repost_00,eham_090_repost_01,eham_090_repost_02,eham_090_repost_03",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_090_primary_a,eham_090_primary_b","eham_090_primary_a,eham_090_primary_b,eham_090_pollutant_root,eham_090_repost_00,eham_090_repost_01,eham_090_context_13,eham_090_repost_02,eham_090_repost_03",claim_first_citation_v1
eham_091,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0002688,"eham_091_primary_a,eham_091_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_091_primary_a,eham_091_primary_b","eham_091_primary_a,eham_091_primary_b,eham_091_pollutant_root,eham_091_repost_00,eham_091_repost_01,eham_091_repost_02,eham_091_repost_04,eham_091_repost_05",claim_first_citation_v1
eham_091,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003102,"eham_091_primary_a,eham_091_primary_b","eham_091_pollutant_root,eham_091_repost_00,eham_091_repost_01,eham_091_repost_02,eham_091_repost_04,eham_091_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_091_primary_a,eham_091_primary_b","eham_091_primary_a,eham_091_primary_b,eham_091_pollutant_root,eham_091_repost_00,eham_091_repost_01,eham_091_repost_02,eham_091_repost_04,eham_091_repost_05",claim_first_citation_v1
eham_092,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003186,"eham_092_primary_a,eham_092_primary_b","eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_092_primary_a,eham_092_primary_b","eham_092_primary_a,eham_092_primary_b,eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",claim_first_citation_v1
eham_092,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003102,"eham_092_primary_a,eham_092_primary_b","eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_092_primary_a,eham_092_primary_b","eham_092_primary_a,eham_092_primary_b,eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",claim_first_citation_v1
eham_093,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003135,"eham_093_primary_a,eham_093_primary_b","eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_repost_03,eham_093_repost_04,eham_093_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_093_primary_a,eham_093_primary_b","eham_093_primary_a,eham_093_primary_b,eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_repost_03,eham_093_repost_04,eham_093_repost_05",claim_first_citation_v1
eham_093,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00029895,"eham_093_primary_a,eham_093_primary_b","eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_repost_03,eham_093_repost_04",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_093_primary_a,eham_093_primary_b","eham_093_primary_a,eham_093_primary_b,eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_context_13,eham_093_repost_03,eham_093_repost_04",claim_first_citation_v1
eham_094,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00026475,"eham_094_primary_a,eham_094_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_094_primary_a,eham_094_primary_b","eham_094_primary_a,eham_094_primary_b,eham_094_pollutant_root,eham_094_repost_01,eham_094_repost_02,eham_094_repost_03,eham_094_repost_04,eham_094_repost_06",claim_first_citation_v1
eham_094,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00017535,"eham_094_primary_a,eham_094_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_094_primary_a,eham_094_primary_b","eham_094_primary_a,eham_094_primary_b,eham_094_pollutant_root,eham_094_repost_01,eham_094_repost_02,eham_094_repost_03,eham_094_repost_04,eham_094_repost_06",claim_first_citation_v1
eham_095,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003258,,,refuted,refuted,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_095_primary_a,eham_095_primary_b","eham_095_primary_a,eham_095_primary_b,eham_095_pollutant_root,eham_095_repost_00,eham_095_repost_01,eham_095_repost_02,eham_095_repost_03,eham_095_repost_05",claim_first_citation_v1
eham_095,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.000192,"eham_095_primary_a,eham_095_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_095_primary_a,eham_095_primary_b","eham_095_primary_a,eham_095_primary_b,eham_095_pollutant_root,eham_095_repost_00,eham_095_repost_01,eham_095_repost_02,eham_095_repost_03,eham_095_repost_05",claim_first_citation_v1
eham_096,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003063,"eham_096_primary_a,eham_096_primary_b","eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_096_primary_a,eham_096_primary_b","eham_096_primary_a,eham_096_primary_b,eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_repost_05",claim_first_citation_v1
eham_096,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002988,"eham_096_primary_a,eham_096_primary_b","eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_096_primary_a,eham_096_primary_b","eham_096_primary_a,eham_096_primary_b,eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_context_13,eham_096_repost_02,eham_096_repost_04",claim_first_citation_v1
eham_097,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003201,"eham_097_primary_a,eham_097_primary_b","eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_097_primary_a,eham_097_primary_b","eham_097_primary_a,eham_097_primary_b,eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",claim_first_citation_v1
eham_097,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002601,,,refuted,refuted,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_097_primary_a,eham_097_primary_b","eham_097_primary_a,eham_097_primary_b,eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",claim_first_citation_v1
