task_id,difficulty,episode_type,model,retriever,strategy,prompt,backend,parse_success,claim_accuracy,escape_rate,contaminated_citation_rate,abstention_quality,overconfident_wrong_rate,over_abstention_rate,generated_lore_overclaim_rate,false_consensus_susceptibility,primary_recovery_rate,confidence,cost_usd,supporting_evidence,rejected_evidence,gold_claim_verdict,predicted_claim_verdict,has_required_supporting_evidence,clean_supporting_evidence,primary_in_context,primary_cited,primary_rejected,primary_ignored,best_primary_context_rank,primary_support,final_doc_ids,prompt_version
eham_077,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000201,"eham_077_primary_a,eham_077_primary_b","eham_077_pollutant_root,eham_077_repost_00,eham_077_repost_01,eham_077_repost_03,eham_077_repost_04,eham_077_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_077_primary_a,eham_077_primary_b","eham_077_primary_a,eham_077_primary_b,eham_077_pollutant_root,eham_077_repost_00,eham_077_repost_01,eham_077_repost_03,eham_077_repost_04,eham_077_repost_05",claim_first_citation_v1
eham_078,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003039,"eham_078_primary_a,eham_078_primary_b","eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_repost_03,eham_078_repost_04,eham_078_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_078_primary_a,eham_078_primary_b","eham_078_primary_a,eham_078_primary_b,eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_repost_03,eham_078_repost_04,eham_078_repost_05",claim_first_citation_v1
eham_078,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.00029655,"eham_078_primary_a,eham_078_primary_b","eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_repost_03,eham_078_repost_04",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_078_primary_a,eham_078_primary_b","eham_078_primary_a,eham_078_primary_b,eham_078_pollutant_root,eham_078_repost_00,eham_078_repost_02,eham_078_context_13,eham_078_repost_03,eham_078_repost_04",claim_first_citation_v1
eham_079,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00031455,"eham_079_primary_a,eham_079_primary_b","eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_079_primary_a,eham_079_primary_b","eham_079_primary_a,eham_079_primary_b,eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",claim_first_citation_v1
eham_079,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00029655,"eham_079_primary_a,eham_079_primary_b","eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_079_primary_a,eham_079_primary_b","eham_079_primary_a,eham_079_primary_b,eham_079_pollutant_root,eham_079_repost_01,eham_079_repost_02,eham_079_repost_03,eham_079_repost_04,eham_079_repost_06",claim_first_citation_v1
eham_080,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000267,"eham_080_primary_a,eham_080_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_080_primary_a,eham_080_primary_b","eham_080_primary_a,eham_080_primary_b,eham_080_pollutant_root,eham_080_repost_00,eham_080_repost_01,eham_080_repost_02,eham_080_repost_03,eham_080_repost_05",claim_first_citation_v1
eham_080,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003078,"eham_080_primary_a,eham_080_primary_b","eham_080_pollutant_root,eham_080_repost_00,eham_080_repost_01,eham_080_repost_02,eham_080_repost_03,eham_080_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_080_primary_a,eham_080_primary_b","eham_080_primary_a,eham_080_primary_b,eham_080_pollutant_root,eham_080_repost_00,eham_080_repost_01,eham_080_repost_02,eham_080_repost_03,eham_080_repost_05",claim_first_citation_v1
eham_081,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.000414,"eham_081_primary_a,eham_081_primary_b","eham_081_pollutant_root,eham_081_repost_00,eham_081_repost_01,eham_081_repost_02,eham_081_repost_04,eham_081_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_081_primary_a,eham_081_primary_b","eham_081_primary_a,eham_081_primary_b,eham_081_pollutant_root,eham_081_repost_00,eham_081_repost_01,eham_081_repost_02,eham_081_repost_04,eham_081_repost_05",claim_first_citation_v1
eham_081,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002649,"eham_081_primary_a,eham_081_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_081_primary_a,eham_081_primary_b","eham_081_primary_a,eham_081_primary_b,eham_081_pollutant_root,eham_081_repost_00,eham_081_repost_01,eham_081_context_13,eham_081_repost_02,eham_081_repost_04",claim_first_citation_v1
eham_082,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002994,"eham_082_primary_a,eham_082_primary_b","eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_082_primary_a,eham_082_primary_b","eham_082_primary_a,eham_082_primary_b,eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",claim_first_citation_v1
eham_082,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003114,"eham_082_primary_a,eham_082_primary_b","eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_082_primary_a,eham_082_primary_b","eham_082_primary_a,eham_082_primary_b,eham_082_pollutant_root,eham_082_repost_00,eham_082_repost_01,eham_082_repost_03,eham_082_repost_04,eham_082_repost_05",claim_first_citation_v1
eham_083,L3,L3_false_consensus,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002991,"eham_083_primary_a,eham_083_primary_b","eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_083_primary_a,eham_083_primary_b","eham_083_primary_a,eham_083_primary_b,eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",claim_first_citation_v1
eham_083,L3,L3_false_consensus,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002157,"eham_083_primary_a,eham_083_primary_b","eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_083_primary_a,eham_083_primary_b","eham_083_primary_a,eham_083_primary_b,eham_083_pollutant_root,eham_083_repost_00,eham_083_repost_02,eham_083_repost_03,eham_083_repost_04,eham_083_repost_05",claim_first_citation_v1
eham_096,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003063,"eham_096_primary_a,eham_096_primary_b","eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_096_primary_a,eham_096_primary_b","eham_096_primary_a,eham_096_primary_b,eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_repost_05",claim_first_citation_v1
eham_096,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002988,"eham_096_primary_a,eham_096_primary_b","eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_096_primary_a,eham_096_primary_b","eham_096_primary_a,eham_096_primary_b,eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_context_13,eham_096_repost_02,eham_096_repost_04",claim_first_citation_v1
eham_097,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003201,"eham_097_primary_a,eham_097_primary_b","eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_097_primary_a,eham_097_primary_b","eham_097_primary_a,eham_097_primary_b,eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",claim_first_citation_v1
eham_097,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002601,,,refuted,refuted,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_097_primary_a,eham_097_primary_b","eham_097_primary_a,eham_097_primary_b,eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",claim_first_citation_v1
eham_098,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003006,"eham_098_primary_a,eham_098_primary_b","eham_098_pollutant_root,eham_098_repost_00,eham_098_repost_02,eham_098_repost_03,eham_098_repost_04,eham_098_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_098_primary_a,eham_098_primary_b","eham_098_primary_a,eham_098_primary_b,eham_098_pollutant_root,eham_098_repost_00,eham_098_repost_02,eham_098_repost_03,eham_098_repost_04,eham_098_repost_05",claim_first_citation_v1
eham_098,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002724,"eham_098_primary_a,eham_098_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_098_primary_a,eham_098_primary_b","eham_098_primary_a,eham_098_primary_b,eham_098_pollutant_root,eham_098_repost_00,eham_098_repost_02,eham_098_repost_03,eham_098_repost_04,eham_098_repost_05",claim_first_citation_v1
eham_099,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00032985,"eham_099_primary_a,eham_099_primary_b","eham_099_pollutant_root,eham_099_repost_01,eham_099_repost_02,eham_099_repost_03,eham_099_repost_04,eham_099_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_099_primary_a,eham_099_primary_b","eham_099_primary_a,eham_099_primary_b,eham_099_pollutant_root,eham_099_repost_01,eham_099_repost_02,eham_099_repost_03,eham_099_repost_04,eham_099_repost_06",claim_first_citation_v1
eham_099,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00027045,"eham_099_primary_a,eham_099_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_099_primary_a,eham_099_primary_b","eham_099_primary_a,eham_099_primary_b,eham_099_pollutant_root,eham_099_repost_01,eham_099_repost_02,eham_099_context_13,eham_099_repost_03,eham_099_repost_04",claim_first_citation_v1
eham_100,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003231,"eham_100_primary_a,eham_100_primary_b","eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_100_primary_a,eham_100_primary_b","eham_100_primary_a,eham_100_primary_b,eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05",claim_first_citation_v1
eham_100,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003111,"eham_100_primary_a,eham_100_primary_b","eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_100_primary_a,eham_100_primary_b","eham_100_primary_a,eham_100_primary_b,eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05",claim_first_citation_v1
eham_101,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002757,"eham_101_primary_a,eham_101_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_101_primary_a,eham_101_primary_b","eham_101_primary_a,eham_101_primary_b,eham_101_pollutant_root,eham_101_repost_00,eham_101_repost_01,eham_101_repost_02,eham_101_repost_04,eham_101_repost_05",claim_first_citation_v1
eham_101,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003381,,,refuted,refuted,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_101_primary_a,eham_101_primary_b","eham_101_primary_a,eham_101_primary_b,eham_101_pollutant_root,eham_101_repost_00,eham_101_repost_01,eham_101_repost_02,eham_101_repost_04,eham_101_repost_05",claim_first_citation_v1
eham_102,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002727,"eham_102_primary_a,eham_102_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_102_primary_a,eham_102_primary_b","eham_102_primary_a,eham_102_primary_b,eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05",claim_first_citation_v1
eham_102,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002661,"eham_102_primary_a,eham_102_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_102_primary_a,eham_102_primary_b","eham_102_primary_a,eham_102_primary_b,eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_context_13,eham_102_repost_03,eham_102_repost_04",claim_first_citation_v1
eham_103,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000312,"eham_103_primary_a,eham_103_primary_b","eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_103_primary_a,eham_103_primary_b","eham_103_primary_a,eham_103_primary_b,eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05",claim_first_citation_v1
eham_103,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000267,"eham_103_primary_a,eham_103_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_103_primary_a,eham_103_primary_b","eham_103_primary_a,eham_103_primary_b,eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05",claim_first_citation_v1
eham_104,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00031605,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_104_primary_a,eham_104_primary_b","eham_104_primary_a,eham_104_primary_b,eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",claim_first_citation_v1
eham_104,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00031005,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_104_primary_a,eham_104_primary_b","eham_104_primary_a,eham_104_primary_b,eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",claim_first_citation_v1
eham_105,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002613,,,refuted,refuted,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_105_primary_a,eham_105_primary_b","eham_105_primary_a,eham_105_primary_b,eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05",claim_first_citation_v1
eham_105,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003039,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_105_primary_a,eham_105_primary_b","eham_105_primary_a,eham_105_primary_b,eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_context_13,eham_105_repost_02,eham_105_repost_03",claim_first_citation_v1
eham_106,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002835,"eham_106_primary_a,eham_106_primary_b",,refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_106_primary_a,eham_106_primary_b","eham_106_primary_a,eham_106_primary_b,eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",claim_first_citation_v1
eham_106,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003093,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_106_primary_a,eham_106_primary_b","eham_106_primary_a,eham_106_primary_b,eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",claim_first_citation_v1
eham_107,L4,L4_hidden_primary,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003189,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_107_primary_a,eham_107_primary_b","eham_107_primary_a,eham_107_primary_b,eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",claim_first_citation_v1
eham_107,L4,L4_hidden_primary,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0003123,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_107_primary_a,eham_107_primary_b","eham_107_primary_a,eham_107_primary_b,eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",claim_first_citation_v1
eham_120,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0001776,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_120_pollutant_root,eham_120_repost_00,eham_120_repost_01,eham_120_repost_02,eham_120_repost_03,eham_120_repost_04,eham_120_context_06,eham_120_context_07",claim_first_citation_v1
eham_120,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0002823,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_120_pollutant_root,eham_120_repost_00,eham_120_repost_01,eham_120_context_06,eham_120_context_07,eham_120_context_08,eham_120_context_09,eham_120_context_10",claim_first_citation_v1
eham_121,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00031215,,"eham_121_pollutant_root,eham_121_repost_00,eham_121_repost_01,eham_121_repost_02,eham_121_repost_03,eham_121_repost_04,eham_121_context_06,eham_121_context_07",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_121_pollutant_root,eham_121_repost_00,eham_121_repost_01,eham_121_repost_02,eham_121_repost_04,eham_121_repost_03,eham_121_context_06,eham_121_context_07",claim_first_citation_v1
eham_121,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00027225,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_121_pollutant_root,eham_121_repost_00,eham_121_repost_01,eham_121_context_06,eham_121_context_07,eham_121_context_08,eham_121_context_09,eham_121_context_10",claim_first_citation_v1
eham_122,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0003252,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_122_pollutant_root,eham_122_repost_00,eham_122_repost_01,eham_122_repost_03,eham_122_repost_04,eham_122_repost_02,eham_122_context_06,eham_122_context_07",claim_first_citation_v1
eham_122,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00025575,"eham_122_pollutant_root,eham_122_repost_00,eham_122_repost_01",,insufficient,insufficient,1.0,0.0,0.0,0.0,0.0,0.0,,,"eham_122_pollutant_root,eham_122_repost_00,eham_122_repost_01,eham_122_context_06,eham_122_context_07,eham_122_context_08,eham_122_context_09,eham_122_context_10",claim_first_citation_v1
eham_123,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00033195,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_123_pollutant_root,eham_123_repost_00,eham_123_repost_02,eham_123_repost_03,eham_123_repost_04,eham_123_repost_01,eham_123_context_06,eham_123_context_07",claim_first_citation_v1
