row_id,source_run,variant,task_id,base_task_id,view,model,family,condition,gold_verdict,predicted_verdict,parse_success,belief_correctness,operational_epistemic_escape,primary_failure_component,belief_correct_but_operational_failed,insufficient_verdict,supported_or_refuted_verdict,polluted_support_present,clean_support_present,all_support_polluted,support_mentions_primary_source,verification_action_present,verification_action_targets_primary,robustness_variant_row,generated_lore_selected,duplicate_root_count,support_doc_ids,selected_doc_ids,polluted_support_doc_ids,clean_support_doc_ids
520,robustness,baseline_original,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
521,robustness,citation_masked,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,1,1,0,"uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d01,uncued_055_d02",,
522,robustness,order_randomized,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d02,uncued_057_d01",uncued_057_d04,
523,robustness,baseline_original,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d02,uncued_057_d04","uncued_057_d03,uncued_057_d02,uncued_057_d04",uncued_057_d04,
524,robustness,order_randomized,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d02,uncued_057_d01",uncued_057_d04,
525,robustness,source_type_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
526,robustness,source_type_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d02","uncued_057_d04,uncued_057_d03,uncued_057_d02",uncued_057_d04,
527,robustness,prompt_paraphrase,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d03,uncued_057_d02",uncued_057_d04,
528,robustness,citation_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
529,robustness,prompt_paraphrase,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d02,uncued_057_d01",uncued_057_d04,
530,robustness,baseline_original,uncued_038_visible,uncued_038,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01",,uncued_038_d04
531,robustness,citation_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
532,robustness,baseline_original,uncued_038_visible,uncued_038,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_038_d04,"uncued_038_d04,uncued_038_d03",,uncued_038_d04
533,robustness,order_randomized,uncued_038_visible,uncued_038,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01",,uncued_038_d04
534,robustness,order_randomized,uncued_038_visible,uncued_038,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01",,uncued_038_d04
535,robustness,source_type_masked,uncued_038_visible,uncued_038,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01",,uncued_038_d04
536,robustness,source_type_masked,uncued_038_visible,uncued_038,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_038_d04,"uncued_038_d04,uncued_038_d03",,uncued_038_d04
537,robustness,prompt_paraphrase,uncued_038_visible,uncued_038,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01",,uncued_038_d04
538,robustness,citation_masked,uncued_038_visible,uncued_038,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01",,uncued_038_d04
539,robustness,prompt_paraphrase,uncued_038_visible,uncued_038,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,0,1,0,1,uncued_038_d04,"uncued_038_d04,uncued_038_d01,uncued_038_d03",,uncued_038_d04
540,robustness,citation_masked,uncued_038_visible,uncued_038,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,0,1,0,0,uncued_038_d04,"uncued_038_d04,uncued_038_d03",,uncued_038_d04
541,robustness,baseline_original,uncued_040_visible,uncued_040,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01",,uncued_040_d02
542,robustness,baseline_original,uncued_040_visible,uncued_040,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_040_d02,"uncued_040_d02,uncued_040_d04",,uncued_040_d02
543,robustness,order_randomized,uncued_040_visible,uncued_040,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01",,uncued_040_d02
544,robustness,order_randomized,uncued_040_visible,uncued_040,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,0,1,0,0,uncued_040_d02,uncued_040_d02,,uncued_040_d02
545,robustness,source_type_masked,uncued_040_visible,uncued_040,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01",,uncued_040_d02
546,robustness,source_type_masked,uncued_040_visible,uncued_040,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,0,1,0,0,uncued_040_d02,"uncued_040_d02,uncued_040_d04",,uncued_040_d02
547,robustness,prompt_paraphrase,uncued_040_visible,uncued_040,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01",,uncued_040_d02
548,robustness,prompt_paraphrase,uncued_040_visible,uncued_040,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_040_d02,"uncued_040_d02,uncued_040_d04",,uncued_040_d02
549,robustness,citation_masked,uncued_040_visible,uncued_040,neutral_metadata_visible,gpt-5.5,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01",,uncued_040_d02
550,robustness,baseline_original,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
551,robustness,citation_masked,uncued_040_visible,uncued_040,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_040_d02,"uncued_040_d02,uncued_040_d04",,uncued_040_d02
552,robustness,baseline_original,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
553,robustness,order_randomized,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
554,robustness,source_type_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
555,robustness,order_randomized,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
556,robustness,prompt_paraphrase,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
557,robustness,source_type_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
558,robustness,prompt_paraphrase,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
559,robustness,citation_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
560,robustness,baseline_original,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
561,robustness,citation_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
562,robustness,baseline_original,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
563,robustness,order_randomized,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
564,robustness,source_type_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
565,robustness,order_randomized,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
566,robustness,source_type_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
567,robustness,prompt_paraphrase,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
568,robustness,prompt_paraphrase,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,uncued_042_d01,,uncued_042_d01
569,robustness,citation_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
570,robustness,citation_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
571,robustness,baseline_original,uncued_047_visible,uncued_047,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",,uncued_047_d02
572,robustness,baseline_original,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",,uncued_047_d02
573,robustness,order_randomized,uncued_047_visible,uncued_047,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",,uncued_047_d02
574,robustness,order_randomized,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
575,robustness,source_type_masked,uncued_047_visible,uncued_047,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d03",,uncued_047_d02
576,robustness,prompt_paraphrase,uncued_047_visible,uncued_047,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",,uncued_047_d02
577,robustness,source_type_masked,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
578,robustness,prompt_paraphrase,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
579,robustness,citation_masked,uncued_047_visible,uncued_047,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d03",,uncued_047_d02
580,robustness,citation_masked,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
581,robustness,baseline_original,uncued_013_visible,uncued_013,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02",,uncued_013_d04
582,robustness,order_randomized,uncued_013_visible,uncued_013,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02",,uncued_013_d04
583,robustness,baseline_original,uncued_013_visible,uncued_013,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,1,0,1,1,1,1,0,0,"uncued_013_d04,uncued_013_d01","uncued_013_d04,uncued_013_d01",uncued_013_d01,uncued_013_d04
584,robustness,source_type_masked,uncued_013_visible,uncued_013,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02",,uncued_013_d04
585,robustness,order_randomized,uncued_013_visible,uncued_013,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_013_d04,"uncued_013_d04,uncued_013_d01",,uncued_013_d04
586,robustness,source_type_masked,uncued_013_visible,uncued_013,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02",,uncued_013_d04
587,robustness,prompt_paraphrase,uncued_013_visible,uncued_013,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02",,uncued_013_d04
588,robustness,citation_masked,uncued_013_visible,uncued_013,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d03",,uncued_013_d04
589,robustness,prompt_paraphrase,uncued_013_visible,uncued_013,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,1,0,1,1,1,1,0,1,"uncued_013_d04,uncued_013_d01","uncued_013_d04,uncued_013_d01,uncued_013_d02",uncued_013_d01,uncued_013_d04
590,robustness,citation_masked,uncued_013_visible,uncued_013,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_013_d04,"uncued_013_d04,uncued_013_d01",,uncued_013_d04
591,robustness,baseline_original,uncued_014_visible,uncued_014,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04",,uncued_014_d03
592,robustness,baseline_original,uncued_014_visible,uncued_014,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,1,0,1,1,1,1,0,0,"uncued_014_d01,uncued_014_d03","uncued_014_d01,uncued_014_d03",uncued_014_d01,uncued_014_d03
593,robustness,order_randomized,uncued_014_visible,uncued_014,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,"uncued_014_d03,uncued_014_d04","uncued_014_d03,uncued_014_d01,uncued_014_d04",,uncued_014_d03
594,robustness,order_randomized,uncued_014_visible,uncued_014,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04",,uncued_014_d03
595,robustness,source_type_masked,uncued_014_visible,uncued_014,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04",,uncued_014_d03
596,robustness,prompt_paraphrase,uncued_014_visible,uncued_014,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,1,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04",,uncued_014_d03
597,robustness,source_type_masked,uncued_014_visible,uncued_014,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,1,0,1,1,1,1,0,0,"uncued_014_d01,uncued_014_d03","uncued_014_d01,uncued_014_d03",uncued_014_d01,uncued_014_d03
598,robustness,prompt_paraphrase,uncued_014_visible,uncued_014,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_014_d03,"uncued_014_d03,uncued_014_d01",,uncued_014_d03
599,robustness,citation_masked,uncued_014_visible,uncued_014,neutral_metadata_visible,gpt-5.5,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,1,0,0,uncued_014_d03,"uncued_014_d03,uncued_014_d01",,uncued_014_d03
600,robustness,citation_masked,uncued_014_visible,uncued_014,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,0,0,0,0,1,1,1,0,0,,"uncued_014_d01,uncued_014_d03",,
601,robustness,baseline_original,uncued_018_visible,uncued_018,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
602,robustness,baseline_original,uncued_018_visible,uncued_018,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
603,robustness,order_randomized,uncued_018_visible,uncued_018,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
604,robustness,order_randomized,uncued_018_visible,uncued_018,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
