task_id,base_task_id,view,model,family,condition,gold_verdict,predicted_verdict,belief_correctness,operational_epistemic_escape,clean_support_contract,pollutant_rejection_contract,evidence_selection_contract,verification_contract,composite_evidence_hygiene_contract,final_verdict_correct,no_dirty_support,clean_support_recovered,pollutant_rejected_or_diagnosed,verification_path_executable,primary_source_action_or_cue,support_doc_ids,selected_doc_ids,rejected_doc_ids,polluted_support_doc_ids,clean_support_doc_ids
uncued_034_hidden,uncued_034,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_034_d03,"uncued_034_d03,uncued_034_d02,uncued_034_d04","uncued_034_d02,uncued_034_d04",,uncued_034_d03
uncued_035_visible,uncued_035,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_035_d02,"uncued_035_d03,uncued_035_d02,uncued_035_d04","uncued_035_d03,uncued_035_d04",,uncued_035_d02
uncued_043_hidden,uncued_043,neutral_metadata_hidden,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_043_d01,"uncued_043_d01,uncued_043_d03,uncued_043_d02","uncued_043_d03,uncued_043_d02,uncued_043_d04",,uncued_043_d01
uncued_012_visible,uncued_012,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,insufficient,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,uncued_012_d03,"uncued_012_d03,uncued_012_d04,uncued_012_d01",uncued_012_d04,uncued_012_d03,
uncued_046_hidden,uncued_046,neutral_metadata_hidden,claude-opus-4-7,active_verification,buried_primary,supported,supported,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_046_d01,"uncued_046_d01,uncued_046_d04,uncued_046_d02",uncued_046_d04,,uncued_046_d01
uncued_044_visible,uncued_044,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_044_d04,"uncued_044_d04,uncued_044_d03,uncued_044_d01","uncued_044_d03,uncued_044_d01,uncued_044_d02",,uncued_044_d04
uncued_047_visible,uncued_047,neutral_metadata_visible,claude-opus-4-7,active_verification,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",uncued_047_d04,,uncued_047_d02
uncued_035_hidden,uncued_035,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_035_d04,"uncued_035_d04,uncued_035_d03,uncued_035_d01","uncued_035_d03,uncued_035_d01",,uncued_035_d04
uncued_044_hidden,uncued_044,neutral_metadata_hidden,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_044_d02,"uncued_044_d02,uncued_044_d03,uncued_044_d04","uncued_044_d03,uncued_044_d04",,uncued_044_d02
uncued_036_visible,uncued_036,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_036_d03,"uncued_036_d03,uncued_036_d01","uncued_036_d01,uncued_036_d04,uncued_036_d02",,uncued_036_d03
uncued_045_visible,uncued_045,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_045_d02,"uncued_045_d02,uncued_045_d01,uncued_045_d04","uncued_045_d01,uncued_045_d04,uncued_045_d03",,uncued_045_d02
uncued_012_hidden,uncued_012,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,refuted,1.0,0.0,0,0,0,1,0,1,0,0,0,1,1,uncued_012_d04,"uncued_012_d04,uncued_012_d01",uncued_012_d01,uncued_012_d04,
uncued_047_hidden,uncued_047,neutral_metadata_hidden,claude-opus-4-7,active_verification,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_047_d02,"uncued_047_d02,uncued_047_d01,uncued_047_d04","uncued_047_d01,uncued_047_d04",,uncued_047_d02
uncued_036_hidden,uncued_036,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_036_d04,"uncued_036_d04,uncued_036_d02,uncued_036_d03",uncued_036_d02,,uncued_036_d04
uncued_045_hidden,uncued_045,neutral_metadata_hidden,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_045_d04,"uncued_045_d04,uncued_045_d03,uncued_045_d01","uncued_045_d03,uncued_045_d01,uncued_045_d02",,uncued_045_d04
uncued_037_visible,uncued_037,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_037_d02,"uncued_037_d02,uncued_037_d01","uncued_037_d01,uncued_037_d04,uncued_037_d03",,uncued_037_d02
uncued_046_visible,uncued_046,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_046_d03,"uncued_046_d03,uncued_046_d04,uncued_046_d01","uncued_046_d04,uncued_046_d01,uncued_046_d02",,uncued_046_d03
uncued_048_visible,uncued_048,neutral_metadata_visible,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_048_d01,uncued_048_d04","uncued_048_d04,uncued_048_d01,uncued_048_d03","uncued_048_d02,uncued_048_d03","uncued_048_d01,uncued_048_d04",
uncued_013_visible,uncued_013,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,insufficient,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,uncued_013_d01,"uncued_013_d04,uncued_013_d01","uncued_013_d04,uncued_013_d03,uncued_013_d02",uncued_013_d01,
uncued_048_hidden,uncued_048,neutral_metadata_hidden,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_048_d02,uncued_048_d01","uncued_048_d02,uncued_048_d01,uncued_048_d04","uncued_048_d03,uncued_048_d04","uncued_048_d01,uncued_048_d02",
uncued_037_hidden,uncued_037,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_037_d02,"uncued_037_d03,uncued_037_d02,uncued_037_d01",uncued_037_d01,,uncued_037_d02
uncued_046_hidden,uncued_046,neutral_metadata_hidden,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_046_d01,"uncued_046_d01,uncued_046_d04,uncued_046_d02","uncued_046_d04,uncued_046_d02,uncued_046_d03",,uncued_046_d01
uncued_049_visible,uncued_049,neutral_metadata_visible,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_049_d04,uncued_049_d01","uncued_049_d04,uncued_049_d01,uncued_049_d02","uncued_049_d03,uncued_049_d02","uncued_049_d01,uncued_049_d04",
uncued_049_hidden,uncued_049,neutral_metadata_hidden,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_049_d02,uncued_049_d01","uncued_049_d02,uncued_049_d01,uncued_049_d03","uncued_049_d04,uncued_049_d03","uncued_049_d01,uncued_049_d02",
uncued_038_visible,uncued_038,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_038_d04,"uncued_038_d04,uncued_038_d01,uncued_038_d03",uncued_038_d03,,uncued_038_d04
uncued_047_visible,uncued_047,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01","uncued_047_d04,uncued_047_d01,uncued_047_d03",,uncued_047_d02
uncued_050_visible,uncued_050,neutral_metadata_visible,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_050_d04,uncued_050_d02","uncued_050_d04,uncued_050_d02,uncued_050_d01","uncued_050_d03,uncued_050_d01","uncued_050_d02,uncued_050_d04",
uncued_050_hidden,uncued_050,neutral_metadata_hidden,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_050_d02,uncued_050_d01","uncued_050_d02,uncued_050_d01,uncued_050_d04","uncued_050_d03,uncued_050_d04","uncued_050_d01,uncued_050_d02",
uncued_047_hidden,uncued_047,neutral_metadata_hidden,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_047_d02,"uncued_047_d02,uncued_047_d01,uncued_047_d04","uncued_047_d01,uncued_047_d04,uncued_047_d03",,uncued_047_d02
uncued_013_hidden,uncued_013,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_013_d04,"uncued_013_d04,uncued_013_d03",uncued_013_d03,,uncued_013_d04
uncued_051_visible,uncued_051,neutral_metadata_visible,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_051_d01,uncued_051_d03","uncued_051_d01,uncued_051_d03,uncued_051_d02","uncued_051_d02,uncued_051_d04","uncued_051_d01,uncued_051_d03",
uncued_038_hidden,uncued_038,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_038_d03,"uncued_038_d03,uncued_038_d02","uncued_038_d02,uncued_038_d01,uncued_038_d04",,uncued_038_d03
uncued_048_visible,uncued_048,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_048_d01,"uncued_048_d01,uncued_048_d04,uncued_048_d03","uncued_048_d04,uncued_048_d02,uncued_048_d03",uncued_048_d01,
uncued_039_visible,uncued_039,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_039_d02,"uncued_039_d02,uncued_039_d04,uncued_039_d01","uncued_039_d03,uncued_039_d04,uncued_039_d01",,uncued_039_d02
uncued_051_hidden,uncued_051,neutral_metadata_hidden,claude-opus-4-7,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_051_d04,uncued_051_d01","uncued_051_d04,uncued_051_d01,uncued_051_d02","uncued_051_d02,uncued_051_d03","uncued_051_d01,uncued_051_d04",
uncued_048_hidden,uncued_048,neutral_metadata_hidden,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_048_d02,"uncued_048_d02,uncued_048_d01,uncued_048_d04","uncued_048_d01,uncued_048_d03,uncued_048_d04",uncued_048_d02,
uncued_052_visible,uncued_052,neutral_metadata_visible,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_052_d02,uncued_052_d03","uncued_052_d02,uncued_052_d03,uncued_052_d01","uncued_052_d01,uncued_052_d04","uncued_052_d02,uncued_052_d03",
uncued_039_hidden,uncued_039,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_039_d03,"uncued_039_d03,uncued_039_d04,uncued_039_d01","uncued_039_d04,uncued_039_d01,uncued_039_d02",,uncued_039_d03
uncued_052_hidden,uncued_052,neutral_metadata_hidden,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_052_d03,uncued_052_d04","uncued_052_d03,uncued_052_d04","uncued_052_d02,uncued_052_d01","uncued_052_d03,uncued_052_d04",
uncued_049_visible,uncued_049,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_049_d04,uncued_049_d02,uncued_049_d03","uncued_049_d04,uncued_049_d01,uncued_049_d02",uncued_049_d01,uncued_049_d04,
uncued_053_visible,uncued_053,neutral_metadata_visible,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_053_d04,uncued_053_d01","uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d02,uncued_053_d03","uncued_053_d01,uncued_053_d04",
uncued_040_visible,uncued_040,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_040_d02,"uncued_040_d02,uncued_040_d04","uncued_040_d01,uncued_040_d04,uncued_040_d03",,uncued_040_d02
uncued_014_visible,uncued_014,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_014_d03,"uncued_014_d03,uncued_014_d01",uncued_014_d01,,uncued_014_d03
uncued_049_hidden,uncued_049,neutral_metadata_hidden,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_049_d02,"uncued_049_d02,uncued_049_d04,uncued_049_d03",uncued_049_d01,uncued_049_d02,
uncued_053_hidden,uncued_053,neutral_metadata_hidden,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_053_d03,"uncued_053_d03,uncued_053_d02,uncued_053_d01",uncued_053_d02,uncued_053_d03,
uncued_040_hidden,uncued_040,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_040_d04,"uncued_040_d04,uncued_040_d03,uncued_040_d01","uncued_040_d03,uncued_040_d02,uncued_040_d01",,uncued_040_d04
uncued_054_visible,uncued_054,neutral_metadata_visible,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_054_d04,uncued_054_d03","uncued_054_d04,uncued_054_d03,uncued_054_d01","uncued_054_d01,uncued_054_d02","uncued_054_d03,uncued_054_d04",
uncued_050_visible,uncued_050,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0,1,0,1,1,1,1,0,1,1,1,"uncued_050_d03,uncued_050_d01","uncued_050_d04,uncued_050_d02,uncued_050_d01","uncued_050_d02,uncued_050_d04",,
uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01","uncued_041_d01,uncued_041_d04,uncued_041_d03",,uncued_041_d02
uncued_054_hidden,uncued_054,neutral_metadata_hidden,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_054_d02,uncued_054_d04","uncued_054_d02,uncued_054_d04","uncued_054_d03,uncued_054_d01","uncued_054_d02,uncued_054_d04",
uncued_014_hidden,uncued_014,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,refuted,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_014_d03,"uncued_014_d02,uncued_014_d03,uncued_014_d04",uncued_014_d02,,uncued_014_d03
uncued_050_hidden,uncued_050,neutral_metadata_hidden,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_050_d02,"uncued_050_d02,uncued_050_d01,uncued_050_d04",uncued_050_d01,uncued_050_d02,
uncued_055_visible,uncued_055,neutral_metadata_visible,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_055_d03,uncued_055_d04","uncued_055_d03,uncued_055_d04,uncued_055_d01","uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d04",
uncued_041_hidden,uncued_041,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_041_d03,uncued_041_d03,"uncued_041_d01,uncued_041_d04",,uncued_041_d03
uncued_055_hidden,uncued_055,neutral_metadata_hidden,claude-opus-4-7,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_055_d02,uncued_055_d01","uncued_055_d02,uncued_055_d01,uncued_055_d03","uncued_055_d03,uncued_055_d04","uncued_055_d01,uncued_055_d02",
uncued_051_visible,uncued_051,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_051_d01,uncued_051_d02,uncued_051_d04","uncued_051_d01,uncued_051_d03,uncued_051_d04",uncued_051_d03,uncued_051_d01,
uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03",uncued_042_d03,,uncued_042_d01
uncued_056_visible,uncued_056,neutral_metadata_visible,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_056_d01,uncued_056_d03","uncued_056_d01,uncued_056_d02,uncued_056_d03","uncued_056_d04,uncued_056_d02","uncued_056_d01,uncued_056_d03",
uncued_051_hidden,uncued_051,neutral_metadata_hidden,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_051_d04,uncued_051_d03,uncued_051_d02","uncued_051_d04,uncued_051_d01,uncued_051_d03",uncued_051_d01,uncued_051_d04,
uncued_042_hidden,uncued_042,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_042_d02,"uncued_042_d02,uncued_042_d03","uncued_042_d04,uncued_042_d01,uncued_042_d03",,uncued_042_d02
uncued_056_hidden,uncued_056,neutral_metadata_hidden,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_056_d03,uncued_056_d04","uncued_056_d03,uncued_056_d04,uncued_056_d02","uncued_056_d01,uncued_056_d02","uncued_056_d03,uncued_056_d04",
uncued_043_visible,uncued_043,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_043_d03,"uncued_043_d03,uncued_043_d01","uncued_043_d01,uncued_043_d04,uncued_043_d02",,uncued_043_d03
uncued_052_visible,uncued_052,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_052_d02,"uncued_052_d02,uncued_052_d03,uncued_052_d01",uncued_052_d03,uncued_052_d02,
uncued_057_visible,uncued_057,neutral_metadata_visible,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_057_d04,uncued_057_d03","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d02,uncued_057_d01","uncued_057_d03,uncued_057_d04",
uncued_043_hidden,uncued_043,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_043_d01,"uncued_043_d01,uncued_043_d03","uncued_043_d03,uncued_043_d02,uncued_043_d04",,uncued_043_d01
uncued_015_visible,uncued_015,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,refuted,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_015_d01,"uncued_015_d04,uncued_015_d01","uncued_015_d03,uncued_015_d02,uncued_015_d04",uncued_015_d01,
uncued_052_hidden,uncued_052,neutral_metadata_hidden,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_052_d03,"uncued_052_d03,uncued_052_d04,uncued_052_d01","uncued_052_d04,uncued_052_d02,uncued_052_d01",uncued_052_d03,
uncued_044_visible,uncued_044,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_044_d04,"uncued_044_d04,uncued_044_d03","uncued_044_d03,uncued_044_d01,uncued_044_d02",,uncued_044_d04
uncued_053_visible,uncued_053,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_053_d04,"uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d01,uncued_053_d02,uncued_053_d03",uncued_053_d04,
uncued_044_hidden,uncued_044,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_044_d02,"uncued_044_d02,uncued_044_d03","uncued_044_d04,uncued_044_d01,uncued_044_d03",,uncued_044_d02
uncued_057_hidden,uncued_057,neutral_metadata_hidden,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_057_d01,uncued_057_d04","uncued_057_d01,uncued_057_d04,uncued_057_d02","uncued_057_d02,uncued_057_d03","uncued_057_d01,uncued_057_d04",
uncued_058_visible,uncued_058,neutral_metadata_visible,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_058_d01,uncued_058_d02","uncued_058_d01,uncued_058_d02,uncued_058_d04","uncued_058_d03,uncued_058_d04","uncued_058_d01,uncued_058_d02",
uncued_053_hidden,uncued_053,neutral_metadata_hidden,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_053_d03,"uncued_053_d03,uncued_053_d02,uncued_053_d01","uncued_053_d02,uncued_053_d04,uncued_053_d01",uncued_053_d03,
uncued_045_visible,uncued_045,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_045_d02,"uncued_045_d02,uncued_045_d01","uncued_045_d01,uncued_045_d04,uncued_045_d03",,uncued_045_d02
uncued_054_visible,uncued_054,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_054_d04,"uncued_054_d04,uncued_054_d03,uncued_054_d01","uncued_054_d03,uncued_054_d01,uncued_054_d02",uncued_054_d04,
uncued_045_hidden,uncued_045,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,0.0,1,0,0,1,0,1,1,1,1,1,1,uncued_045_d04,"uncued_045_d04,uncued_045_d03",uncued_045_d03,,uncued_045_d04
uncued_054_hidden,uncued_054,neutral_metadata_hidden,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_054_d02,"uncued_054_d02,uncued_054_d04,uncued_054_d01",uncued_054_d04,uncued_054_d02,
uncued_015_hidden,uncued_015,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,insufficient,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,uncued_015_d04,"uncued_015_d04,uncued_015_d01,uncued_015_d02",uncued_015_d01,uncued_015_d04,
uncued_055_visible,uncued_055,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_055_d03,"uncued_055_d03,uncued_055_d04,uncued_055_d01","uncued_055_d04,uncued_055_d01,uncued_055_d02",uncued_055_d03,
uncued_046_visible,uncued_046,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_046_d03,"uncued_046_d03,uncued_046_d04","uncued_046_d02,uncued_046_d04,uncued_046_d01",,uncued_046_d03
uncued_058_hidden,uncued_058,neutral_metadata_hidden,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_058_d04,uncued_058_d02","uncued_058_d04,uncued_058_d02,uncued_058_d01","uncued_058_d03,uncued_058_d01","uncued_058_d02,uncued_058_d04",
uncued_059_visible,uncued_059,neutral_metadata_visible,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_059_d02,uncued_059_d04","uncued_059_d02,uncued_059_d04,uncued_059_d01","uncued_059_d01,uncued_059_d03","uncued_059_d02,uncued_059_d04",
uncued_046_hidden,uncued_046,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_046_d01,"uncued_046_d01,uncued_046_d04,uncued_046_d02",uncued_046_d04,,uncued_046_d01
uncued_055_hidden,uncued_055,neutral_metadata_hidden,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_055_d02,"uncued_055_d02,uncued_055_d01,uncued_055_d03","uncued_055_d01,uncued_055_d03,uncued_055_d04",uncued_055_d02,
uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04",uncued_047_d04,,uncued_047_d02
uncued_059_hidden,uncued_059,neutral_metadata_hidden,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_059_d01,uncued_059_d04","uncued_059_d01,uncued_059_d04,uncued_059_d02",uncued_059_d04,"uncued_059_d01,uncued_059_d04",
uncued_016_visible,uncued_016,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,insufficient,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,uncued_016_d04,"uncued_016_d03,uncued_016_d04,uncued_016_d02","uncued_016_d03,uncued_016_d01,uncued_016_d02",uncued_016_d04,
