row_id,source_run,variant,task_id,base_task_id,view,model,family,condition,gold_verdict,predicted_verdict,parse_success,belief_correctness,operational_epistemic_escape,primary_failure_component,belief_correct_but_operational_failed,insufficient_verdict,supported_or_refuted_verdict,polluted_support_present,clean_support_present,all_support_polluted,support_mentions_primary_source,verification_action_present,verification_action_targets_primary,robustness_variant_row,generated_lore_selected,duplicate_root_count,support_doc_ids,selected_doc_ids,polluted_support_doc_ids,clean_support_doc_ids
498,robustness,prompt_paraphrase,uncued_050_visible,uncued_050,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_050_d04,uncued_050_d02,uncued_050_d01","uncued_050_d04,uncued_050_d02,uncued_050_d01","uncued_050_d02,uncued_050_d04",
499,robustness,citation_masked,uncued_050_visible,uncued_050,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_050_d04,uncued_050_d01,uncued_050_d03","uncued_050_d04,uncued_050_d01,uncued_050_d03",uncued_050_d04,
500,robustness,citation_masked,uncued_050_visible,uncued_050,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,"uncued_050_d02,uncued_050_d04","uncued_050_d04,uncued_050_d02,uncued_050_d01","uncued_050_d02,uncued_050_d04",
501,robustness,baseline_original,uncued_053_visible,uncued_053,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_053_d04,uncued_053_d02,uncued_053_d03","uncued_053_d04,uncued_053_d02,uncued_053_d03",uncued_053_d04,
502,robustness,baseline_original,uncued_053_visible,uncued_053,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,"uncued_053_d04,uncued_053_d01","uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d01,uncued_053_d04",
503,robustness,order_randomized,uncued_053_visible,uncued_053,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d01,uncued_053_d04",
504,robustness,order_randomized,uncued_053_visible,uncued_053,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,"uncued_053_d04,uncued_053_d01","uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d01,uncued_053_d04",
505,robustness,source_type_masked,uncued_053_visible,uncued_053,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,1,1,1,,"uncued_053_d04,uncued_053_d01,uncued_053_d03",,
506,robustness,source_type_masked,uncued_053_visible,uncued_053,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_053_d04,uncued_053_d02,uncued_053_d03","uncued_053_d04,uncued_053_d02,uncued_053_d03",uncued_053_d04,
507,robustness,prompt_paraphrase,uncued_053_visible,uncued_053,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,"uncued_053_d04,uncued_053_d01","uncued_053_d04,uncued_053_d01","uncued_053_d01,uncued_053_d04",
508,robustness,prompt_paraphrase,uncued_053_visible,uncued_053,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,0,1,1,1,"uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d01,uncued_053_d04",
509,robustness,citation_masked,uncued_053_visible,uncued_053,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_053_d04,uncued_053_d01,uncued_053_d02,uncued_053_d03","uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d01,uncued_053_d04",
510,robustness,citation_masked,uncued_053_visible,uncued_053,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d04,uncued_053_d01,uncued_053_d03","uncued_053_d01,uncued_053_d04",
511,robustness,baseline_original,uncued_055_visible,uncued_055,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_055_d03,uncued_055_d04,uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d04,uncued_055_d02","uncued_055_d03,uncued_055_d04",
512,robustness,baseline_original,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,1,1,0,"uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d01,uncued_055_d02",,
513,robustness,order_randomized,uncued_055_visible,uncued_055,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_055_d03,uncued_055_d01","uncued_055_d03,uncued_055_d01,uncued_055_d04",uncued_055_d03,
514,robustness,order_randomized,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,1,1,1,"uncued_055_d01,uncued_055_d02","uncued_055_d04,uncued_055_d03,uncued_055_d01",,
515,robustness,source_type_masked,uncued_055_visible,uncued_055,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_055_d03,uncued_055_d04,uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d04,uncued_055_d01","uncued_055_d03,uncued_055_d04",
516,robustness,source_type_masked,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_055_d03,uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d01,uncued_055_d02",uncued_055_d03,
517,robustness,prompt_paraphrase,uncued_055_visible,uncued_055,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_055_d03,uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d01,uncued_055_d02",uncued_055_d03,
518,robustness,citation_masked,uncued_055_visible,uncued_055,neutral_metadata_visible,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_055_d03,uncued_055_d04,uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d04,uncued_055_d01","uncued_055_d03,uncued_055_d04",
519,robustness,prompt_paraphrase,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,"uncued_055_d03,uncued_055_d04","uncued_055_d04,uncued_055_d03,uncued_055_d01","uncued_055_d03,uncued_055_d04",
520,robustness,baseline_original,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
521,robustness,citation_masked,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,1,1,0,"uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d01,uncued_055_d02",,
522,robustness,order_randomized,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d02,uncued_057_d01",uncued_057_d04,
523,robustness,baseline_original,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d02,uncued_057_d04","uncued_057_d03,uncued_057_d02,uncued_057_d04",uncued_057_d04,
524,robustness,order_randomized,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d02,uncued_057_d01",uncued_057_d04,
525,robustness,source_type_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
526,robustness,source_type_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d02","uncued_057_d04,uncued_057_d03,uncued_057_d02",uncued_057_d04,
527,robustness,prompt_paraphrase,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d03,uncued_057_d02",uncued_057_d04,
528,robustness,citation_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
529,robustness,prompt_paraphrase,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_057_d04,uncued_057_d02,uncued_057_d01","uncued_057_d04,uncued_057_d02,uncued_057_d01",uncued_057_d04,
531,robustness,citation_masked,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,"uncued_057_d04,uncued_057_d03","uncued_057_d04,uncued_057_d03,uncued_057_d02","uncued_057_d03,uncued_057_d04",
550,robustness,baseline_original,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
552,robustness,baseline_original,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
553,robustness,order_randomized,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
554,robustness,source_type_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
555,robustness,order_randomized,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
556,robustness,prompt_paraphrase,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
557,robustness,source_type_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
558,robustness,prompt_paraphrase,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
559,robustness,citation_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
560,robustness,baseline_original,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
561,robustness,citation_masked,uncued_041_visible,uncued_041,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_041_d02,"uncued_041_d02,uncued_041_d01",,uncued_041_d02
562,robustness,baseline_original,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
563,robustness,order_randomized,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
564,robustness,source_type_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
565,robustness,order_randomized,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
566,robustness,source_type_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
567,robustness,prompt_paraphrase,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_042_d01,"uncued_042_d01,uncued_042_d03,uncued_042_d04",,uncued_042_d01
568,robustness,prompt_paraphrase,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,uncued_042_d01,,uncued_042_d01
569,robustness,citation_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gpt-5.5,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
570,robustness,citation_masked,uncued_042_visible,uncued_042,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
571,robustness,baseline_original,uncued_047_visible,uncued_047,neutral_metadata_visible,gpt-5.5,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",,uncued_047_d02
572,robustness,baseline_original,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",,uncued_047_d02
574,robustness,order_randomized,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
578,robustness,prompt_paraphrase,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
580,robustness,citation_masked,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
601,robustness,baseline_original,uncued_018_visible,uncued_018,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
602,robustness,baseline_original,uncued_018_visible,uncued_018,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
603,robustness,order_randomized,uncued_018_visible,uncued_018,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
604,robustness,order_randomized,uncued_018_visible,uncued_018,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
605,robustness,source_type_masked,uncued_018_visible,uncued_018,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
606,robustness,source_type_masked,uncued_018_visible,uncued_018,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_018_d04,"uncued_018_d04,uncued_018_d01",,uncued_018_d04
607,robustness,prompt_paraphrase,uncued_018_visible,uncued_018,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02",,uncued_018_d04
608,robustness,prompt_paraphrase,uncued_018_visible,uncued_018,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_018_d04,"uncued_018_d04,uncued_018_d01",,uncued_018_d04
609,robustness,citation_masked,uncued_018_visible,uncued_018,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_018_d04,"uncued_018_d04,uncued_018_d01",,uncued_018_d04
611,robustness,baseline_original,uncued_020_visible,uncued_020,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d01,uncued_020_d03,uncued_020_d02",,uncued_020_d01
612,robustness,baseline_original,uncued_020_visible,uncued_020,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d03,uncued_020_d01,uncued_020_d02",,uncued_020_d01
613,robustness,order_randomized,uncued_020_visible,uncued_020,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d01,uncued_020_d03,uncued_020_d02",,uncued_020_d01
614,robustness,source_type_masked,uncued_020_visible,uncued_020,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d01,uncued_020_d03,uncued_020_d02",,uncued_020_d01
615,robustness,source_type_masked,uncued_020_visible,uncued_020,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d03,uncued_020_d01,uncued_020_d02",,uncued_020_d01
616,robustness,order_randomized,uncued_020_visible,uncued_020,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d03,uncued_020_d01,uncued_020_d02",,uncued_020_d01
617,robustness,prompt_paraphrase,uncued_020_visible,uncued_020,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d01,uncued_020_d03,uncued_020_d02",,uncued_020_d01
618,robustness,citation_masked,uncued_020_visible,uncued_020,neutral_metadata_visible,gpt-5.5,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d01,uncued_020_d03,uncued_020_d02",,uncued_020_d01
619,robustness,prompt_paraphrase,uncued_020_visible,uncued_020,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,1,0,1,uncued_020_d01,"uncued_020_d03,uncued_020_d01,uncued_020_d02",,uncued_020_d01
621,robustness,baseline_original,uncued_023_visible,uncued_023,neutral_metadata_visible,gpt-5.5,active_verification,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,uncued_023_d02,"uncued_023_d02,uncued_023_d01,uncued_023_d04",,uncued_023_d02
623,robustness,order_randomized,uncued_023_visible,uncued_023,neutral_metadata_visible,gpt-5.5,active_verification,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,uncued_023_d02,"uncued_023_d02,uncued_023_d01,uncued_023_d04",,uncued_023_d02
624,robustness,source_type_masked,uncued_023_visible,uncued_023,neutral_metadata_visible,gpt-5.5,active_verification,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,uncued_023_d02,"uncued_023_d02,uncued_023_d01,uncued_023_d04",,uncued_023_d02
626,robustness,order_randomized,uncued_023_visible,uncued_023,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,1,"uncued_023_d02,uncued_023_d04","uncued_023_d01,uncued_023_d04,uncued_023_d02",,uncued_023_d02
